facility,lot,operation,test_end_date,tester_id,program_name,prodgroup3,visual_id,tray_or_carrier_id,ws_loss_code,carrier_x,carrier_y,lane_number,subplaneanglex,subplaneangley
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606265,49,,0,2,2,90.8467,289.944
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606266,53,,1,1,2,-53.9936,5.81568
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606267,53,,2,1,2,342.461,48.4041
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606268,49,,1,0,2,-44.5665,-299.42
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606269,49,,1,2,2,-90.8453,161.247
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606270,53,,3,1,2,-10.6712,74.3509
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606271,53,,4,1,2,-358.505,15.7286
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606272,49,,2,0,2,392.258,-172.507
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606273,49,,2,2,2,146.3,76.111
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606274,53,,5,1,2,-21.5462,16.151
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606275,53,,6,1,2,-385.248,61.9703
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606276,49,,3,0,2,-56.8723,-283.081
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606277,49,,3,2,2,-48.6387,308.247
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606278,51,,0,2,2,104.465,168.667
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606279,51,,0,0,2,133.843,36.0677
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606280,49,,4,0,2,-331.707,-544.431
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606281,49,,4,2,2,-348.686,189.807
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606282,51,,1,2,2,-204.071,296.235
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606283,51,,1,0,2,-152.417,-166.357
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606284,49,,5,0,2,12.028,-300.054
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606285,49,,5,2,2,14.298,214.391
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606286,51,,2,2,2,151.037,56.0588
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606287,51,,2,0,2,-73.4988,119.685
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606288,49,,6,0,2,-209.045,-194.206
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606289,49,,6,2,2,-162.286,137.11
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606290,51,,3,2,2,-45.5669,137.268
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606291,51,,3,0,2,-21.6873,-78.4767
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606292,49,,0,1,2,377.261,-32.9512
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606293,47,,3,2,2,-87.2233,268.29
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606294,99,,3,2,2,-54.9979,278.488
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606295,99,,2,0,2,359.249,-234.381
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606296,47,,3,0,2,-25.9407,-201.821
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606297,47,,4,2,2,-227.723,109.777
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606298,99,,4,2,2,-348.197,186.819
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606299,99,,3,0,2,-88.9992,-239.945
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606300,47,,4,0,2,-220.508,-108.57
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606301,47,,5,2,2,46.1556,210.522
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606302,99,,5,2,2,14.7095,182.206
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606303,99,,4,0,2,-352.453,-141.276
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606304,47,,5,0,2,38.1013,-186.981
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606305,47,,6,2,2,-109.582,165.111
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606306,99,,6,2,2,-144.458,68.5697
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606307,99,,5,0,2,43.7926,-257.796
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606308,47,,6,0,2,6.68763,-108.759
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606309,47,,0,1,2,397.033,-17.1473
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606310,99,,0,1,2,366.51,-65.6332
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606311,99,,6,0,2,-63.4244,-220.738
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606312,47,,1,1,2,-39.9533,-.854512
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606313,47,,2,1,2,328.282,22.1166
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606314,99,,2,1,2,327.803,40.359
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606315,99,,1,1,2,-26.9063,105.325
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606316,47,,3,1,2,-55.519,2.44857
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606317,101,,5,1,2,57.328,-1.78024
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606318,99,,4,1,2,-354.457,-7.25668
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606319,99,,3,1,2,-35.4161,119.616
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606320,101,,4,1,2,-349.657,-14.3808
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606321,99,,0,2,2,188.204,258.789
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606322,99,,6,1,2,-399.385,56.3699
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606323,99,,5,1,2,-51.0687,39.109
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606324,101,,6,1,2,-450.429,43.5555
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606325,99,,1,2,2,-110.402,235.546
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606326,51,,6,2,2,-100.405,135.536
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606327,51,,6,0,2,-50.5567,-187.395
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606328,99,,0,0,2,123.025,-88.9826
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606329,99,,2,2,2,326.769,175.963
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606330,51,,0,1,2,324.61,-20.883
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606331,51,,1,1,2,-382.148,93.6465
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606332,99,,1,0,2,-43.3065,-230.937
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606372,103,,4,1,2,-471.633,22.3913
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606373,101,,3,1,2,-85.7814,-1.38466
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606374,101,,2,1,2,334.36,-1.53555
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606375,103,,3,1,2,-31.9239,7.99337
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606376,103,,6,1,2,-472.587,8.66396
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606377,89,,5,1,2,164.263,9.25759
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606378,89,,4,1,2,-375.282,-8.29747
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606379,103,,5,1,2,58.7695,-7.57059
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606380,101,,0,2,2,126.13,315.509
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606381,87,,0,2,2,136.34,338.079
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606382,89,,6,1,2,-447.862,28.1411
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606383,101,,0,0,2,150.141,-48.3806
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606384,101,,1,2,2,-77.308,302.401
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606385,87,,1,2,2,-93.9571,226.315
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606386,87,,0,0,2,161.066,-210.585
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606387,101,,1,0,2,3.55237,-214.732
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606388,101,,2,2,2,337.925,134.54
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606389,87,,2,2,2,221.821,189.416
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606390,87,,1,0,2,-79.4516,-327.557
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606391,101,,2,0,2,344.855,-84.9897
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606392,101,,3,2,2,-33.6186,363.495
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606393,87,,3,2,2,.141312,389.783
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606394,87,,2,0,2,304.059,-132.647
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606395,101,,3,0,2,-83.8809,-293.36
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606396,101,,4,2,2,-432.891,429.546
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606397,87,,4,2,2,-249.511,281.583
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606398,87,,3,0,2,-76.6247,-372.183
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606399,101,,4,0,2,-421.197,-86.4094
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606400,101,,5,2,2,63.1695,193.615
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606401,87,,5,2,2,104.694,218.206
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606402,87,,4,0,2,-245.43,-168.837
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606403,101,,5,0,2,48.1812,-196.827
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606404,101,,6,2,2,-150.747,25.0004
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606405,87,,6,2,2,-63.5215,263.681
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606406,87,,5,0,2,58.8006,-222.271
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606407,101,,6,0,2,-81.4955,-77.6328
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606408,101,,1,1,2,-52.1645,4.15415
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606409,87,,0,1,2,376.081,2.90758
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606410,87,,6,0,2,-117.394,-321.272
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606411,101,,0,1,2,395.716,-10.5753
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606412,95,,0,1,2,379.953,-33.1445
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606413,97,,3,2,2,23.7184,352.727
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606414,97,,3,0,2,-57.6862,-233.257
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606415,95,,6,0,2,-116.278,-170.379
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606416,95,,2,1,2,375.517,9.93387
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606417,97,,4,2,2,-290.906,323.714
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606418,97,,4,0,2,-304.236,-118.675
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606419,95,,1,1,2,-17.3008,31.2658
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606420,95,,4,1,2,-344.967,-38.2038
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606421,97,,5,2,2,96.788,164.03
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606422,97,,5,0,2,56.9873,-110.746
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606423,95,,3,1,2,-80.7947,-27.813
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606424,95,,6,1,2,-501.189,70.5252
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606425,97,,6,2,2,-77.2264,334.765
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606426,97,,6,0,2,-62.5106,-68.1242
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606427,95,,5,1,2,-52.8516,-17.5962
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606428,76,,0,2,1,69.1892,362.781
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606429,97,,1,1,2,-109.261,18.6748
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606430,97,,0,1,2,344.034,-5.72521
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606431,76,,0,0,1,21.5618,77.7898
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606432,76,,1,2,1,-166.142,-156.496
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606433,97,,3,1,2,-5.97205,29.1366
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606434,97,,2,1,2,302.754,12.3147
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606435,76,,1,0,1,-176.552,-22.5756
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606436,76,,2,2,1,89.2094,-64.4798
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606437,97,,5,1,2,-3.79906,-6.85906
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606438,97,,4,1,2,-402.586,-18.1625
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606439,76,,2,0,1,142.033,36.5498
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606440,97,,0,2,2,159.978,164.765
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606441,95,,0,2,2,101.343,254.679
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606442,97,,6,1,2,-371.75,42.1707
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606443,97,,0,0,2,100.515,-181.359
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606444,97,,1,2,2,-150.136,218.934
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606445,95,,1,2,2,-66.8733,212.439
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606446,95,,0,0,2,153.989,-156.551
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606447,97,,1,0,2,-48.3311,-124.315
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606448,97,,2,2,2,205.65,13.5167
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606449,103,,2,1,2,395.965,24.6507
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606450,103,,1,1,2,-82.7782,-20.5518
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606451,97,,2,0,2,424.16,-45.9669
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606452,70,,5,2,1,102.647,155.481
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606453,73,,0,2,2,163.459,273.334
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606454,76,,6,1,1,-145.292,38.6812
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606455,70,,4,0,1,-274.152,-148.678
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606456,70,,6,2,1,-108.559,-26.1178
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606457,73,,1,2,2,-135.077,131.474
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606458,73,,0,0,2,97.7934,-61.6586
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606459,70,,5,0,1,87.007,-208.895
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606460,70,,0,1,1,341.834,-95.1626
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606461,73,,2,2,2,40.4891,18.3648
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606462,73,,1,0,2,-108.401,-70.3389
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606463,70,,6,0,1,-53.9762,-317.77
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606464,76,,3,2,1,-10.1181,-206.813
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606465,73,,3,2,2,-82.9812,-49.0031
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606466,73,,2,0,2,166.365,-23.0616
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606467,76,,3,0,1,5.293,29.4119
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606468,76,,4,2,1,304.79,-132.221
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606469,73,,4,2,2,-12.4041,-127.022
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606470,73,,3,0,2,-117.828,140.802
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606471,76,,4,0,1,209.399,-303.28
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606472,76,,5,2,1,101.519,66.1111
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606473,95,,2,2,2,301.796,82.2769
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606474,95,,1,0,2,9.03716,-240.537
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606475,76,,5,0,1,143.761,-6.12442
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606476,76,,6,2,1,7.15057,-6.23425
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606477,95,,3,2,2,-100.884,392.798
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606478,95,,2,0,2,364.294,-161.693
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606479,76,,6,0,1,50.3458,-84.8258
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606480,76,,1,1,1,-370.347,-17.4252
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606481,95,,4,2,2,-403.502,143.343
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606482,95,,3,0,2,-102.086,-280.067
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606483,76,,0,1,1,-2.30949,1.67993
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606484,76,,3,1,1,33.4145,19.2714
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606485,95,,5,2,2,36.1805,175.966
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606486,95,,4,0,2,-317.69,-103.72
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606487,76,,2,1,1,50.0297,-37.9546
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606488,76,,5,1,1,353.461,-41.8929
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606489,95,,6,2,2,-195.884,307.918
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606490,95,,5,0,2,55.2133,-227.932
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606491,76,,4,1,1,-45.016,-45.5339
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606492,39,,4,2,2,121.725,68.7375
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606493,37,,3,2,2,-92.396,-104.493
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606494,37,,4,0,2,30.9069,31.8675
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606495,39,,4,0,2,-20.345,24.4462
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606496,39,,5,2,2,191.529,3.85753
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606497,72,,6,2,1,37.2825,71.8076
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606498,72,,6,0,1,110.985,-166.189
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606499,39,,5,0,2,86.6396,34.2508
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606500,39,,6,2,2,-15.6044,85.3459
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606501,72,,1,1,1,-400.411,14.0996
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606502,72,,0,1,1,159.222,-36.6669
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606503,39,,6,0,2,-67.6079,139.721
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606504,39,,0,1,2,306.143,1.72552
A15,7627F937,1960,2026-07-07 09:32:04,OIS00012,EBG_OIS,EBG,76A80N6606505,72,,3,1,1,22.3589,16.9313
