environment_name,module_name,pcg,site_name,entity,recipe_version,pcg_1,parameter_name,parameter_value,entity_1,link,operation,site,pcg_op
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00095,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00095,A90_TCB213,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00096,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00096,A90_TCB213,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00097,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00097,A90_TCB214,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00098,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00098,A90_TCB214,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00099,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00099,A90_TCB214,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00100,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00100,A90_TCB214,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00118,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00118,A90_TCB217,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00119,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00119,A90_TCB217,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00120,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00120,A90_TCB217,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL P282,CHENGDU6;SAIGON;,A90_AFB00121,110,RPL P282,POST_LOT_TEST_PLAN,74_RPL_P282_TCB_DCP,A90_AFB00121,A90_TCB217,1204,A90,RPL P282_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_ACB70009,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_ACB70009,A48_TCB703,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_ACB70010,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_ACB70010,A48_TCB703,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_ACB70011,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_ACB70011,A48_TCB703,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_ACB70012,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_ACB70012,A48_TCB703,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_AFB70001,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_AFB70001,A48_TCB710,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_AFB70002,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_AFB70002,A48_TCB710,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_AFB70003,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_AFB70003,A48_TCB710,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL PX682,CHENGDU6,A48_AFB70004,18,RPL PX682,POST_LOT_TEST_PLAN,74_RPL_PX682_FAST_TCB_DCP,A48_AFB70004,A48_TCB710,1204,A48,RPL PX682_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_ACB80201,154,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_ACB80201,A01_TCB802,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_ACB80202,154,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_ACB80202,A01_TCB802,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_ACB80501,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_ACB80501,A01_TCB805,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_ACB80502,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_ACB80502,A01_TCB805,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_ACB81401,154,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_ACB81401,A01_TCB814,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_ACB81402,154,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_ACB81402,A01_TCB814,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81101,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81101,A01_TCB811,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81102,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81102,A01_TCB811,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81201,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81201,A01_TCB812,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81202,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81202,A01_TCB812,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81301,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81301,A01_TCB813,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81302,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81302,A01_TCB813,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81601,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81601,A01_TCB816,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81602,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81602,A01_TCB816,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81603,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81603,A01_TCB816,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,PENANG,A01_AFB81604,153,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A01_AFB81604,A01_TCB816,1204,A01,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00013,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00013,A90_TCB204,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00014,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00014,A90_TCB204,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00015,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00015,A90_TCB204,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00016,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00016,A90_TCB204,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00017,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00017,A90_TCB205,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00018,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00018,A90_TCB205,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00019,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00019,A90_TCB205,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00020,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00020,A90_TCB205,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00029,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00029,A90_TCB208,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00030,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00030,A90_TCB208,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00031,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00031,A90_TCB208,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00032,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00032,A90_TCB208,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00033,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00033,A90_TCB209,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00034,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00034,A90_TCB209,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00035,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00035,A90_TCB209,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00036,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00036,A90_TCB209,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00037,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00037,A90_TCB210,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00038,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00038,A90_TCB210,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00039,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00039,A90_TCB210,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00040,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00040,A90_TCB210,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00045,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00045,A90_TCB220,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00046,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00046,A90_TCB220,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00047,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00047,A90_TCB220,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00048,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00048,A90_TCB220,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00093,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00093,A90_TCB213,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00094,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00094,A90_TCB213,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00095,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00095,A90_TCB213,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00096,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00096,A90_TCB213,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00097,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00097,A90_TCB214,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00098,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00098,A90_TCB214,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00099,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00099,A90_TCB214,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00100,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00100,A90_TCB214,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00114,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00114,A90_TCB218,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00115,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00115,A90_TCB218,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00116,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00116,A90_TCB218,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RPL S8161 370UM,SAIGON,A90_AFB00117,148,RPL S8161 370UM,POST_LOT_TEST_PLAN,74_RPL_S8161_TCB_DCP,A90_AFB00117,A90_TCB218,1204,A90,RPL S8161 370UM_1204
PROD CPU,TCB,RSL XCC,KULIM5,A15_TCK51201,1,RSL XCC,POST_LOT_TEST_PLAN,76_RSL_XCC_TSX_DCP,A15_TCK51201,A15_TSX512,1204,A15,RSL XCC_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_ACB80201,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_ACB80201,A01_TCB802,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_ACB80202,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_ACB80202,A01_TCB802,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_ACB80501,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_ACB80501,A01_TCB805,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_ACB80502,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_ACB80502,A01_TCB805,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_ACB81401,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_ACB81401,A01_TCB814,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_ACB81402,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_ACB81402,A01_TCB814,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81101,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81101,A01_TCB811,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81102,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81102,A01_TCB811,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81201,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81201,A01_TCB812,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81202,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81202,A01_TCB812,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81301,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81301,A01_TCB813,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81302,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81302,A01_TCB813,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81601,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81601,A01_TCB816,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81602,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81602,A01_TCB816,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81603,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81603,A01_TCB816,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81604,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81604,A01_TCB816,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81701,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81701,A01_TCB817,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81702,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81702,A01_TCB817,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81703,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81703,A01_TCB817,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB81704,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB81704,A01_TCB817,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82001,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82001,A01_TCB820,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82002,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82002,A01_TCB820,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82003,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82003,A01_TCB820,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82004,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82004,A01_TCB820,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82101,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82101,A01_TCB821,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82102,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82102,A01_TCB821,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82103,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82103,A01_TCB821,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake HX8161 470UM,PENANG,A01_AFB82104,77,Raptor Lake HX8161 470UM,POST_LOT_TEST_PLAN,74_RPL_SBGA_8161_TCB_DCP,A01_AFB82104,A01_TCB821,1204,A01,Raptor Lake HX8161 470UM_1204
PROD CPU,TCB,Raptor Lake P682,PENANG,A01_AFB81301,80,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A01_AFB81301,A01_TCB813,1204,A01,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,PENANG,A01_AFB81302,80,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A01_AFB81302,A01_TCB813,1204,A01,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70005,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70005,A48_TCB702,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70006,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70006,A48_TCB702,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70007,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70007,A48_TCB702,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70008,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70008,A48_TCB702,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70017,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70017,A48_TCB705,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70018,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70018,A48_TCB705,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70019,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70019,A48_TCB705,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_ACB70020,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_ACB70020,A48_TCB705,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_AFB70001,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_AFB70001,A48_TCB710,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_AFB70002,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_AFB70002,A48_TCB710,1204,A48,Raptor Lake P682_1204
PROD CPU,TCB,Raptor Lake P682,CHENGDU6,A48_AFB70003,151,Raptor Lake P682,POST_LOT_TEST_PLAN,74_RPL_P682_FAST_TCB_DCP,A48_AFB70003,A48_TCB710,1204,A48,Raptor Lake P682_1204
