LOT,DUMMY,prodgroup3,DLA_operation,lot_1,Current_operation,movedin,Lot_MVIN_CURE,movein_date,entity,facility,visual_id,bond_station,carrier_x,carrier_y,onrework,onhold,route,quantity,sub_plane_x,sub_plane_y,lower_x_limit,upper_x_limit,lower_y_limit,upper_y_limit,entity_bs_x_y
DUMMY,DUMMY,,,,,,,,,,,,,,,,,,,,,,,,
7605G702,,SHD,1960,7605G702,2171,N,Y,,DIA001,A15,76A94L7700668,3,2,1,N,N,SHD-APO01,1066,38.0048,-704.379,-300.0,300.0,-700.0,700.0,7605G702_DIA001_3_2_1
7606D639,,SHD,1960,7606D639,2171,N,Y,,DIA001,A15,76TH653801308,3,2,1,N,N,SHD-APO01,594,-60.9656,-709.544,-300.0,300.0,-700.0,700.0,7606D639_DIA001_3_2_1
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200498,1,0,0,N,N,IXP-APO01,447,-362.205,-303.213,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200510,1,0,0,N,N,IXP-APO01,447,-291.912,-322.896,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200518,1,0,0,N,N,IXP-APO01,447,-122.506,-285.591,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200562,1,0,0,N,N,IXP-APO01,447,28.6506,-278.761,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200594,1,0,0,N,N,IXP-APO01,447,29.7897,-308.694,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201229,1,0,0,N,N,IXP-APO01,447,15.8419,-300.068,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201236,1,0,0,N,N,IXP-APO01,447,34.6246,-319.478,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201412,1,0,0,N,N,IXP-APO01,447,-32.4956,-307.891,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200495,1,1,0,N,N,IXP-APO01,447,41.7307,-319.33,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200507,1,1,0,N,N,IXP-APO01,447,13.2581,-312.444,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200515,1,1,0,N,N,IXP-APO01,447,-34.8022,-304.762,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200559,1,1,0,N,N,IXP-APO01,447,-32.6455,-337.867,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200591,1,1,0,N,N,IXP-APO01,447,17.4812,-350.363,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201226,1,1,0,N,N,IXP-APO01,447,-11.0615,-395.703,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201237,1,1,0,N,N,IXP-APO01,447,15.8732,-336.59,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201413,1,1,0,N,N,IXP-APO01,447,42.9998,-318.79,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200496,1,2,0,N,N,IXP-APO01,447,38.0561,-316.153,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200508,1,2,0,N,N,IXP-APO01,447,29.5727,-351.27,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200516,1,2,0,N,N,IXP-APO01,447,55.3941,-324.104,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200560,1,2,0,N,N,IXP-APO01,447,8.97171,-273.084,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200592,1,2,0,N,N,IXP-APO01,447,-27.5279,-352.887,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201227,1,2,0,N,N,IXP-APO01,447,-15.3629,-352.663,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201234,1,2,0,N,N,IXP-APO01,447,-44.2753,-329.272,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201410,1,2,0,N,N,IXP-APO01,447,-54.1269,-335.779,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200058,1,3,0,N,N,IXP-APO01,447,307.734,-227.244,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200521,1,3,0,N,N,IXP-APO01,447,350.038,-279.118,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200529,1,3,0,N,N,IXP-APO01,447,357.33,-294.589,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200537,1,3,0,N,N,IXP-APO01,447,305.285,-276.802,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200589,1,3,0,N,N,IXP-APO01,447,29.1696,-262.425,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201235,1,3,0,N,N,IXP-APO01,447,16.0564,-280.17,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201324,1,3,0,N,N,IXP-APO01,447,-17.3565,-264.93,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201411,1,3,0,N,N,IXP-APO01,447,110.612,-313.807,-300.0,300.0,-200.0,200.0,7607F195_DIA005_1_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200188,3,0,0,N,N,IXP-APO01,447,50.1471,-292.031,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200445,3,0,0,N,N,IXP-APO01,447,-109.921,-302.802,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200565,3,0,0,N,N,IXP-APO01,447,81.3346,-272.68,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201208,3,0,0,N,N,IXP-APO01,447,63.7059,-328.625,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201220,3,0,0,N,N,IXP-APO01,447,-30.0414,-311.915,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201233,3,0,0,N,N,IXP-APO01,447,49.0822,-275.839,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201269,3,0,0,N,N,IXP-APO01,447,-434.716,-292.72,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201328,3,0,0,N,N,IXP-APO01,447,-29.7966,-336.781,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201336,3,0,0,N,N,IXP-APO01,447,22.9667,-309.792,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201348,3,0,0,N,N,IXP-APO01,447,-458.211,-312.086,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201434,3,0,0,N,N,IXP-APO01,447,-247.114,-298.598,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_0_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200446,3,1,0,N,N,IXP-APO01,447,-4.62279,-352.104,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200566,3,1,0,N,N,IXP-APO01,447,2.68082,-346.654,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201209,3,1,0,N,N,IXP-APO01,447,56.4046,-380.901,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201221,3,1,0,N,N,IXP-APO01,447,38.0337,-321.269,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201230,3,1,0,N,N,IXP-APO01,447,-4.85025,-324.544,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201266,3,1,0,N,N,IXP-APO01,447,-5.81505,-347.798,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201329,3,1,0,N,N,IXP-APO01,447,45.6432,-341.817,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201337,3,1,0,N,N,IXP-APO01,447,-6.29669,-330.938,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201349,3,1,0,N,N,IXP-APO01,447,91.6089,-345.59,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201430,3,1,0,N,N,IXP-APO01,447,6.76634,-351.569,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201435,3,1,0,N,N,IXP-APO01,447,46.9171,-327.081,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_1_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200443,3,2,0,N,N,IXP-APO01,447,75.5489,-336.726,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200563,3,2,0,N,N,IXP-APO01,447,-28.4405,-313.191,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201206,3,2,0,N,N,IXP-APO01,447,-74.3173,-343.752,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201218,3,2,0,N,N,IXP-APO01,447,-52.8694,-347.512,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201231,3,2,0,N,N,IXP-APO01,447,-18.8955,-298.998,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201267,3,2,0,N,N,IXP-APO01,447,51.8578,-316.639,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201326,3,2,0,N,N,IXP-APO01,447,-43.6705,-316.093,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201334,3,2,0,N,N,IXP-APO01,447,4.24801,-306.449,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201346,3,2,0,N,N,IXP-APO01,447,-0.137769,-303.962,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201431,3,2,0,N,N,IXP-APO01,447,-14.92,-342.476,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201432,3,2,0,N,N,IXP-APO01,447,36.1342,-343.047,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_2_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200047,3,3,0,N,N,IXP-APO01,447,-56.8823,-260.828,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200055,3,3,0,N,N,IXP-APO01,447,333.414,-270.231,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200444,3,3,0,N,N,IXP-APO01,447,219.47,-290.659,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200561,3,3,0,N,N,IXP-APO01,447,77.6264,-282.791,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478200564,3,3,0,N,N,IXP-APO01,447,87.1982,-232.25,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201207,3,3,0,N,N,IXP-APO01,447,43.0703,-311.017,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201219,3,3,0,N,N,IXP-APO01,447,112.959,-299.251,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201327,3,3,0,N,N,IXP-APO01,447,22.4911,-280.432,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201335,3,3,0,N,N,IXP-APO01,447,55.0887,-269.236,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201347,3,3,0,N,N,IXP-APO01,447,329.934,-306.752,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F195,,ICXXCP,2090,7607F195,4992,N,Y,,DIA005,A15,76UF478201433,3,3,0,N,N,IXP-APO01,447,387.624,-299.702,-300.0,300.0,-200.0,200.0,7607F195_DIA005_3_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600969,1,0,0,N,N,IXP-APO01,255,-4.26931,-293.892,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601012,1,0,0,N,N,IXP-APO01,255,28.6231,-330.769,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601037,1,0,0,N,N,IXP-APO01,255,51.3199,-285.312,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601049,1,0,0,N,N,IXP-APO01,255,-298.812,-296.091,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601065,1,0,0,N,N,IXP-APO01,255,-165.784,-302.009,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601155,1,0,0,N,N,IXP-APO01,255,-157.831,-301.141,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601163,1,0,0,N,N,IXP-APO01,255,-446.19,-287.471,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601183,1,0,0,N,N,IXP-APO01,255,-23.5372,-301.064,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600966,1,1,0,N,N,IXP-APO01,255,28.9934,-325.132,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601010,1,1,0,N,N,IXP-APO01,255,39.1361,-369.984,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601034,1,1,0,N,N,IXP-APO01,255,-32.2167,-317.788,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601046,1,1,0,N,N,IXP-APO01,255,-20.6731,-299.455,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601062,1,1,0,N,N,IXP-APO01,255,46.6128,-314.907,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601156,1,1,0,N,N,IXP-APO01,255,6.26155,-308.541,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601164,1,1,0,N,N,IXP-APO01,255,-16.7264,-336.965,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601184,1,1,0,N,N,IXP-APO01,255,4.58993,-338.532,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_1_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600967,1,2,0,N,N,IXP-APO01,255,-72.6658,-303.127,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601011,1,2,0,N,N,IXP-APO01,255,-79.7728,-337.683,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601035,1,2,0,N,N,IXP-APO01,255,-0.759068,-268.878,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601047,1,2,0,N,N,IXP-APO01,255,55.5435,-326.452,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601063,1,2,0,N,N,IXP-APO01,255,-57.8189,-276.452,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601153,1,2,0,N,N,IXP-APO01,255,52.7125,-304.487,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601161,1,2,0,N,N,IXP-APO01,255,-16.6304,-325.292,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601181,1,2,0,N,N,IXP-APO01,255,-48.4301,-313.829,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_2_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600726,1,3,0,N,N,IXP-APO01,255,136.849,-293.94,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601032,1,3,0,N,N,IXP-APO01,255,208.134,-255.374,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601044,1,3,0,N,N,IXP-APO01,255,307.902,-315.926,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601060,1,3,0,N,N,IXP-APO01,255,54.9374,-242.579,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601154,1,3,0,N,N,IXP-APO01,255,405.738,-293.545,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601159,1,3,0,N,N,IXP-APO01,255,7.09104,-291.686,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601162,1,3,0,N,N,IXP-APO01,255,210.182,-264.732,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601182,1,3,0,N,N,IXP-APO01,255,19.5001,-280.212,-300.0,300.0,-200.0,200.0,7607F501_DIA005_1_3_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600211,3,0,0,N,N,IXP-APO01,255,-256.359,-302.007,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600227,3,0,0,N,N,IXP-APO01,255,-80.1399,-315.727,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600707,3,0,0,N,N,IXP-APO01,255,2.95764,-293.214,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600715,3,0,0,N,N,IXP-APO01,255,44.1823,-278.316,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556600727,3,0,0,N,N,IXP-APO01,255,-517.419,-320.01,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601004,3,0,0,N,N,IXP-APO01,255,-309.15,-295.497,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601008,3,0,0,N,N,IXP-APO01,255,-484.405,-294.406,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601030,3,0,0,N,N,IXP-APO01,255,-233.568,-287.007,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601045,3,0,0,N,N,IXP-APO01,255,-312.964,-298.216,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601069,3,0,0,N,N,IXP-APO01,255,-72.484,-312.308,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601073,3,0,0,N,N,IXP-APO01,255,-480.282,-301.707,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601151,3,0,0,N,N,IXP-APO01,255,14.9901,-281.375,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601160,3,0,0,N,N,IXP-APO01,255,-146.691,-291.673,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601167,3,0,0,N,N,IXP-APO01,255,-254.323,-301.067,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601171,3,0,0,N,N,IXP-APO01,255,-10.3986,-293.367,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
7607F501,,ICXXCP,2090,7607F501,4992,N,Y,,DIA005,A15,76RD556601179,3,0,0,N,N,IXP-APO01,255,-165.437,-289.031,-300.0,300.0,-200.0,200.0,7607F501_DIA005_3_0_0
